epic,session,is_index,rec_reason,rec_pnl,new_pnl,rec_R,new_R,changed,new_reason,win_to_loss,loser_saved,was_hardstop
DE40,Asia,True,Z-score midline,14.4,-21.2,0.7139886788068474,-1.0511499993545252,True,stopcap,True,False,False
DE40,Overlap,True,Z-score midline,-6.5,-37.5,-0.1740577067855241,-1.0041790776087929,True,stopcap,False,False,False
DE40,Asia,True,Z-score midline,19.5,19.5,0.7757912061787811,0.7757912061787811,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,70.5,66.6,2.3940326680751154,2.2615968183518107,True,tp_rr,False,False,False
DE40,Overlap,True,Z-score midline,13.5,13.5,0.33026765470218195,0.33026765470218195,False,Z-score midline,False,False,False
DE40,NY,True,Time exit: -60.0 min remaining <= 30 min threshold,-17.9,-17.9,-0.4468407331143469,-0.4468407331143469,False,Time exit: -60.0 min remaining <= 30 min threshold,False,False,False
DE40,Asia,True,Z-score midline,6.7,6.7,0.32787761182459585,0.32787761182459585,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,-84.8,-47.1,-2.1002234386623257,-1.1665156127475889,True,stopcap,False,True,False
DE40,NY,True,Time exit: -60.0 min remaining <= 30 min threshold,-67.0,-67.0,-1.847416948884958,-1.847416948884958,False,Time exit: -60.0 min remaining <= 30 min threshold,False,False,False
DE40,Asia,True,Z-score midline,78.1,67.1,2.444305581756224,2.100037189959573,True,tp_rr,False,False,False
DE40,Asia,True,Z-score midline,-59.2,-30.5,-2.7274098776061235,-1.4051689403207224,True,stopcap,False,True,False
DE40,Asia,True,Z-score midline,-20.2,-32.7,-0.8452126203754864,-1.3682402319939806,True,stopcap,False,False,False
DE40,Asia,True,Z-score midline,43.3,127.0,1.1970190072789004,3.510887157607861,True,tp_rr,False,False,False
DE40,Overlap,True,Z-score midline,25.0,25.0,0.41912942209424575,0.41912942209424575,False,Z-score midline,False,False,False
DE40,Overlap,True,Z-score midline,43.0,43.0,0.736122068073298,0.736122068073298,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,1.0,-39.5,0.035435210239453736,-1.3996908044584226,True,stopcap,True,False,False
DE40,Asia,True,Z-score midline,36.2,36.2,0.7001741363462627,0.7001741363462627,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,0.6,-29.4,0.02311303181698685,-1.1325385590323556,True,stopcap,True,False,False
DE40,Asia,True,Z-score midline,22.5,22.5,1.0464453053516398,1.0464453053516398,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,-53.9,50.0,-2.293533555760533,2.1275821482008657,True,tp_rr,False,True,False
DE40,Overlap,True,Z-score midline,-86.1,-49.7,-1.739183080365871,-1.0039186886664784,True,stopcap,False,True,False
DE40,Asia,True,Z-score midline,-73.8,-49.5,-2.1990911829819986,-1.4750001837074382,True,stopcap,False,True,False
DE40,Asia,True,Z-score midline,-120.9,-24.5,-5.3962225391826095,-1.093527313564714,True,stopcap,False,True,False
DE40,Overlap,True,Z-score midline,22.3,22.3,0.4041693686862643,0.4041693686862643,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,23.9,56.9,1.0914066445518509,2.5983697939330677,True,tp_rr,False,False,False
DE40,Asia,True,Z-score midline,14.3,14.3,0.41595232301818624,0.41595232301818624,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,29.5,29.5,0.6925400606289592,0.6925400606289592,False,Z-score midline,False,False,False
DE40,Overlap,True,Z-score midline,-9.0,-9.0,-0.2187452563616172,-0.2187452563616172,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,-46.4,-40.7,-1.9567040873584263,-1.7163331111096543,True,stopcap,False,True,False
DE40,Asia,True,Z-score midline,1.5,1.5,0.06588620239261125,0.06588620239261125,False,Z-score midline,False,False,False
DE40,Overlap,True,Z-score midline,10.0,10.0,0.23117264717409028,0.23117264717409028,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,-2.7,-60.0,-0.1267515717036212,-2.8167015934138044,True,stopcap,False,False,False
DE40,Asia,True,Z-score midline,9.0,9.0,0.28091266846516355,0.28091266846516355,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,-36.1,-31.4,-1.507628870649324,-1.3113447794567525,True,stopcap,False,True,False
DE40,NY,True,Time exit: -60.0 min remaining <= 30 min threshold,-13.1,-13.1,-0.4448509410740762,-0.4448509410740762,False,Time exit: -60.0 min remaining <= 30 min threshold,False,False,False
DE40,Overlap,True,Z-score midline,-33.5,-33.5,-0.5966472956570882,-0.5966472956570882,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,-6.5,-6.5,-0.23079173137324188,-0.23079173137324188,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,6.8,6.8,0.33480037113000194,0.33480037113000194,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,-67.2,-28.4,-2.5126662227234458,-1.0619006060319325,True,stopcap,False,True,False
DE40,NY,True,Z-score midline,13.0,13.0,0.3989366134516158,0.3989366134516158,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,3.4,3.4,0.13397919500850045,0.13397919500850045,False,Z-score midline,False,False,False
DE40,London,True,Z-score midline,-32.1,-42.1,-0.8686738832437055,-1.1392888001420562,True,stopcap,False,False,False
DE40,Asia,True,Z-score midline,-3.5,-25.3,-0.14779404456491466,-1.0683398078549546,True,stopcap,False,False,False
DE40,London,True,Z-score midline,31.5,31.5,0.6769835757133144,0.6769835757133144,False,Z-score midline,False,False,False
DE40,London,True,Z-score midline,51.9,51.9,0.9923974730386276,0.9923974730386276,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,-40.8,-34.3,-1.3522091467650066,-1.136783669951954,True,stopcap,False,True,False
DE40,Asia,True,Z-score midline,5.0,5.0,0.28081874774131527,0.28081874774131527,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,-59.7,-25.8,-3.064917309159497,-1.3245371285814913,True,stopcap,False,True,False
DE40,Asia,True,Z-score midline,12.2,-20.3,0.6233068604461061,-1.0371417432013077,True,stopcap,True,False,False
DE40,London,True,Z-score midline,-52.2,-50.5,-1.2411881861185527,-1.2007663486395959,True,stopcap,False,True,False
DE40,Overlap,True,Z-score midline,-13.7,-13.7,-0.25066893808117857,-0.25066893808117857,False,Z-score midline,False,False,False
DE40,NY,True,Time exit: -60.0 min remaining <= 30 min threshold,15.4,15.4,0.41450119330084495,0.41450119330084495,False,Time exit: -60.0 min remaining <= 30 min threshold,False,False,False
DE40,Asia,True,Z-score midline,-87.0,-55.5,-3.4703997956518444,-2.213875731708935,True,stopcap,False,True,False
DE40,Asia,True,Z-score midline,6.9,6.9,0.2615114840318568,0.2615114840318568,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,5.0,5.0,0.09767583685089644,0.09767583685089644,False,Z-score midline,False,False,False
DE40,Overlap,True,Z-score midline,38.0,38.0,0.6745280341417824,0.6745280341417824,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,37.6,-39.8,1.6980130981808863,-1.7973649283935975,True,stopcap,True,False,False
DE40,Overlap,True,Z-score midline,-52.9,-51.4,-1.1422283112399871,-1.1098399848343163,True,stopcap,False,True,False
DE40,Asia,True,Z-score midline,9.0,9.0,0.3475830297784279,0.3475830297784279,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,-51.2,-52.3,-2.2749588342707874,-2.3238349029758236,True,stopcap,False,False,False
DE40,Asia,True,Z-score midline,-7.2,-29.0,-0.2998303865546516,-1.2076501680673468,True,stopcap,False,False,False
DE40,London,True,Z-score midline,15.5,15.5,0.381823843495568,0.381823843495568,False,Z-score midline,False,False,False
DE40,London,True,Z-score midline,10.5,10.5,0.23548143683344633,0.23548143683344633,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,19.5,19.5,0.8373823336430483,0.8373823336430483,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,-165.5,-35.8,-8.221951135741303,-1.778524777399025,True,stopcap,False,True,False
DE40,Asia,True,Z-score midline,8.0,8.0,0.31332003775580103,0.31332003775580103,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,8.0,8.0,0.3578445959811377,0.3578445959811377,False,Z-score midline,False,False,False
DE40,London,True,Z-score midline,-67.4,-46.7,-1.6012612383981473,-1.1094792260117725,True,stopcap,False,True,False
DE40,Asia,True,Z-score midline,5.5,5.5,0.3755102073308376,0.3755102073308376,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,19.6,19.6,1.0291714421925304,1.0291714421925304,False,Z-score midline,False,False,False
DE40,London,True,Z-score midline,11.5,11.5,0.3637084365430111,0.3637084365430111,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,-66.6,-33.8,-3.9106304855654876,-1.9846743305122145,True,stopcap,False,True,False
DE40,Asia,True,Z-score midline,6.1,6.1,0.13262250919074103,0.13262250919074103,False,Z-score midline,False,False,False
DE40,NY,True,Session close (no bar at threshold),-41.0,-71.0,-0.7062828926039245,-1.2230752530458204,True,stopcap,False,False,False
DE40,Asia,True,Z-score midline,-1.0,-1.0,-0.023012019001911674,-0.023012019001911674,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,23.2,23.2,0.6313483040172853,0.6313483040172853,False,Z-score midline,False,False,False
DE40,London,True,Z-score midline,-46.2,-63.2,-0.8258732631532594,-1.1297660223222077,True,stopcap,False,False,False
DE40,Asia,True,Z-score midline,1.0,1.0,0.035729140808932996,0.035729140808932996,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,25.8,71.8,1.0251560673911926,2.852953706925877,True,tp_rr,False,False,False
DE40,Asia,True,Z-score midline,-75.9,-20.7,-3.9084083396476434,-1.06592954717663,True,stopcap,False,True,False
DE40,Asia,True,Z-score midline,19.3,19.3,0.6810824275084076,0.6810824275084076,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,14.3,14.3,0.53604666702884,0.53604666702884,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,-89.5,-52.7,-2.1554698051312338,-1.269198421568894,True,stopcap,False,True,False
DE40,NY,True,Z-score midline,11.0,11.0,0.3914304985709896,0.3914304985709896,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,3.5,3.5,0.13768460620240527,0.13768460620240527,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,4.9,4.9,0.18386948693038938,0.18386948693038938,False,Z-score midline,False,False,False
DE40,NY,True,Z-score midline,4.0,4.0,0.11584901761651764,0.11584901761651764,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,30.3,46.6,1.35140818017275,2.0784033398036352,True,tp_rr,False,False,False
DE40,London,True,Z-score midline,16.4,16.4,0.33503940034870644,0.33503940034870644,False,Z-score midline,False,False,False
DE40,Overlap,True,Z-score midline,-32.5,-49.0,-0.7164694208167363,-1.0802154344621562,True,stopcap,False,False,False
DE40,Asia,True,Z-score midline,16.5,16.5,0.6772938001141252,0.6772938001141252,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,21.4,21.4,0.68510043061068,0.68510043061068,False,Z-score midline,False,False,False
DE40,Overlap,True,Z-score midline,-16.3,-16.3,-0.37015477867925056,-0.37015477867925056,False,Z-score midline,False,False,False
DE40,NY,True,Time exit: -60.0 min remaining <= 30 min threshold,12.9,12.9,0.4763939655029026,0.4763939655029026,False,Time exit: -60.0 min remaining <= 30 min threshold,False,False,False
DE40,Asia,True,Z-score midline,-6.5,-6.5,-0.3163825758256512,-0.3163825758256512,False,Z-score midline,False,False,False
DE40,London,True,Z-score midline,22.5,22.5,0.44831137800079884,0.44831137800079884,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,14.8,14.8,0.561668096488167,0.561668096488167,False,Z-score midline,False,False,False
DE40,London,True,Z-score midline,-5.2,-5.2,-0.11505706879039987,-0.11505706879039987,False,Z-score midline,False,False,False
DE40,Overlap,True,Z-score midline,20.0,20.0,0.48661951841409856,0.48661951841409856,False,Z-score midline,False,False,False
DE40,NY,True,Z-score midline,16.4,16.4,0.3726900635933382,0.3726900635933382,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,13.2,13.2,0.6131685361024842,0.6131685361024842,False,Z-score midline,False,False,False
DE40,London,True,Z-score midline,18.0,18.0,0.40100638879477646,0.40100638879477646,False,Z-score midline,False,False,False
DE40,Overlap,True,Z-score midline,33.0,33.0,0.7818906293576756,0.7818906293576756,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,45.5,46.6,2.0396884398015995,2.0889995888957045,True,tp_rr,False,False,False
DE40,Asia,True,Z-score midline,-1.0,-1.0,-0.05071083388687755,-0.05071083388687755,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,9.3,-34.2,0.4820400765490964,-1.7726635073095804,True,stopcap,True,False,False
DE40,Overlap,True,Z-score midline,32.0,32.0,0.7160933097582974,0.7160933097582974,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,18.0,18.0,0.7430342726241438,0.7430342726241438,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,269.2,117.3,7.027199751726084,3.062000486171878,True,tp_rr,False,False,False
DE40,Asia,True,Z-score midline,7.0,7.0,0.22602236628192077,0.22602236628192077,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,7.7,7.7,0.1418030836961634,0.1418030836961634,False,Z-score midline,False,False,False
DE40,London,True,Z-score midline,-26.8,-26.8,-0.4801843843485574,-0.4801843843485574,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,-5.0,-5.0,-0.16707815492166866,-0.16707815492166866,False,Z-score midline,False,False,False
DE40,London,True,Z-score midline,19.9,19.9,0.3956910407578973,0.3956910407578973,False,Z-score midline,False,False,False
DE40,NY,True,Z-score midline,13.5,13.5,0.320656628688365,0.320656628688365,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,14.0,14.0,0.6317153794992747,0.6317153794992747,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,-109.7,-33.5,-5.945576701136572,-1.815650132069965,True,stopcap,False,True,False
DE40,Asia,True,Z-score midline,25.0,25.0,0.5520256462551422,0.5520256462551422,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,-85.7,-79.0,-1.7183774842075068,-1.584035253820222,True,stopcap,False,True,False
DE40,Overlap,True,Z-score midline,33.0,33.0,0.42625990406439673,0.42625990406439673,False,Z-score midline,False,False,False
DE40,NY,True,Z-score midline,18.5,18.5,0.2761737970313584,0.2761737970313584,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,11.7,11.7,0.32520422760054163,0.32520422760054163,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,16.5,16.5,0.4331363615664271,0.4331363615664271,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,25.2,25.2,0.47964562081974,0.47964562081974,False,Z-score midline,False,False,False
DE40,London,True,Z-score midline,52.8,52.8,0.7805156627879009,0.7805156627879009,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,-9.3,-9.3,-0.3079091444536868,-0.3079091444536868,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,5.0,5.0,0.14694765657165798,0.14694765657165798,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,35.4,35.4,0.7471060653658199,0.7471060653658199,False,Z-score midline,False,False,False
DE40,Overlap,True,Z-score midline,7.2,7.2,0.09434356751805559,0.09434356751805559,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,1.0,1.0,0.0323037339394366,0.0323037339394366,False,Z-score midline,False,False,False
DE40,London,True,Z-score midline,43.0,43.0,0.8261726077215295,0.8261726077215295,False,Z-score midline,False,False,False
DE40,London,True,Z-score midline,-6.4,-6.4,-0.09693444458705527,-0.09693444458705527,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,-142.5,-58.0,-3.8823581825201243,-1.5801878918327523,True,stopcap,False,True,False
DE40,NY,True,Time exit: -60.0 min remaining <= 30 min threshold,14.1,14.1,0.3043896016316674,0.3043896016316674,False,Time exit: -60.0 min remaining <= 30 min threshold,False,False,False
DE40,Asia,True,Z-score midline,-3.6,-3.6,-0.0676533024686965,-0.0676533024686965,False,Z-score midline,False,False,False
DE40,Overlap,True,Z-score midline,30.0,30.0,0.5248742519078615,0.5248742519078615,False,Z-score midline,False,False,False
DE40,NY,True,Z-score midline,19.5,19.5,0.4083220432415847,0.4083220432415847,False,Z-score midline,False,False,False
DE40,NY,True,Time exit: -60.0 min remaining <= 30 min threshold,-1.8,-1.8,-0.03522900721589605,-0.03522900721589605,False,Time exit: -60.0 min remaining <= 30 min threshold,False,False,False
DE40,Asia,True,Z-score midline,20.0,20.0,0.45937689422358136,0.45937689422358136,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,25.0,25.0,0.5619236237154881,0.5619236237154881,False,Z-score midline,False,False,False
DE40,London,True,Z-score midline,-14.0,-14.0,-0.2231086875533581,-0.2231086875533581,False,Z-score midline,False,False,False
DE40,Overlap,True,Z-score midline,-45.8,-61.5,-0.9312462045829378,-1.2504725236211938,True,stopcap,False,False,False
DE40,Asia,True,Z-score midline,-10.7,-65.5,-0.2196855036456357,-1.3448037839989848,True,stopcap,False,False,False
DE40,Asia,True,Z-score midline,15.8,15.8,0.4428892292223549,0.4428892292223549,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,12.8,12.8,0.4247741836161709,0.4247741836161709,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,-47.0,-46.5,-1.011946903076035,-1.0011815104901198,True,stopcap,False,True,False
DE40,Asia,True,Z-score midline,-84.0,-39.5,-2.9106120572793035,-1.3686806697920535,True,stopcap,False,True,False
DE40,Asia,True,Z-score midline,-39.2,-29.0,-1.3593231781430837,-1.0056217389323832,True,stopcap,False,True,False
DE40,NY,True,Z-score midline,14.0,14.0,0.29536085015235825,0.29536085015235825,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,-8.9,-32.2,-0.280400198376396,-1.0144816165977475,True,stopcap,False,False,False
DE40,Asia,True,Z-score midline,14.6,14.6,0.5218478226630837,0.5218478226630837,False,Z-score midline,False,False,False
DE40,London,True,Z-score midline,7.7,7.7,0.17220493079210494,0.17220493079210494,False,Z-score midline,False,False,False
DE40,London,True,Z-score midline,-39.7,-43.5,-0.950766665260281,-1.041772038761265,True,stopcap,False,False,False
DE40,Asia,True,Z-score midline,-0.2,-37.7,-0.007914143094276153,-1.491815973271055,True,stopcap,False,False,False
DE40,Overlap,True,Z-score midline,-41.2,-41.2,-0.6822918485248206,-0.6822918485248206,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,6.4,6.4,0.2703828885977522,0.2703828885977522,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,17.5,17.5,0.5878410673747027,0.5878410673747027,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,-16.1,-16.1,-0.547788847056242,-0.547788847056242,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,-8.8,-39.2,-0.42419444371021686,-1.8895934310727842,True,stopcap,False,False,False
DE40,Overlap,True,Z-score midline,-32.4,-32.4,-0.4351982364698119,-0.4351982364698119,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,-20.8,-37.3,-0.6443449045428403,-1.1554838913196126,True,stopcap,False,False,False
DE40,Asia,True,Z-score midline,8.0,8.0,0.32261823827220554,0.32261823827220554,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,10.0,10.0,0.37391790779915346,0.37391790779915346,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,10.0,10.0,0.40227556705305456,0.40227556705305456,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,22.5,-25.5,0.8952603736984065,-1.0146284235248608,True,stopcap,True,False,False
DE40,Asia,True,Z-score midline,16.0,16.0,0.5610382327325734,0.5610382327325734,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,9.1,9.1,0.3450696911128155,0.3450696911128155,False,Z-score midline,False,False,False
DE40,London,True,Z-score midline,-30.0,-84.5,-0.5124491481517677,-1.4433984339608124,True,stopcap,False,False,False
DE40,Asia,True,Z-score midline,-46.9,-28.0,-1.8301916259366278,-1.0926517169770913,True,stopcap,False,True,False
DE40,Asia,True,Z-score midline,7.0,7.0,0.2947015988463105,0.2947015988463105,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,-59.0,-60.4,-1.618912472876913,-1.6573273451146702,True,stopcap,False,False,False
DE40,Asia,True,Z-score midline,-10.5,-38.5,-0.3454962049643463,-1.2668194182026031,True,stopcap,False,False,False
DE40,London,True,Z-score midline,25.8,25.8,0.3630359210104328,0.3630359210104328,False,Z-score midline,False,False,False
DE40,Overlap,True,Z-score midline,27.4,27.4,0.34175974843357393,0.34175974843357393,False,Z-score midline,False,False,False
DE40,NY,True,Z-score midline,24.0,24.0,0.5030147827605976,0.5030147827605976,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,-25.7,-33.5,-0.8194904994754734,-1.0682074604057727,True,stopcap,False,False,False
DE40,London,True,Time exit: -60.0 min remaining <= 30 min threshold,-150.0,-97.5,-1.9677634545769065,-1.2790462454749894,True,stopcap,False,True,False
DE40,Asia,True,Z-score midline,-58.1,-31.9,-1.9146839436105303,-1.051263645459138,True,stopcap,False,True,False
DE40,London,True,Z-score midline,12.5,12.5,0.2591676204291344,0.2591676204291344,False,Z-score midline,False,False,False
DE40,NY,True,Time exit: -60.0 min remaining <= 30 min threshold,7.2,7.2,0.17026591194802734,0.17026591194802734,False,Time exit: -60.0 min remaining <= 30 min threshold,False,False,False
DE40,Asia,True,Z-score midline,0.0,0.0,0.0,0.0,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,-44.1,-42.1,-1.6638972894794108,-1.5884370949451974,True,stopcap,False,True,False
DE40,NY,True,Time exit: -60.0 min remaining <= 30 min threshold,-41.8,-41.8,-0.9499189718007277,-0.9499189718007277,False,Time exit: -60.0 min remaining <= 30 min threshold,False,False,False
DE40,NY,True,Time exit: -60.0 min remaining <= 30 min threshold,-40.7,-49.5,-0.8835615990662874,-1.0746019448103494,True,stopcap,False,False,False
DE40,London,True,Z-score midline,14.5,14.5,0.24608693165571457,0.24608693165571457,False,Z-score midline,False,False,False
DE40,NY,True,Session close (no bar at threshold),-6.0,-6.0,-0.1174597929475244,-0.1174597929475244,False,Session close (no bar at threshold),False,False,False
DE40,Asia,True,Z-score midline,21.0,21.0,0.580470805859919,0.580470805859919,False,Z-score midline,False,False,False
DE40,London,True,Z-score midline,-21.5,-66.5,-0.3858645737755271,-1.1934881002824442,True,stopcap,False,False,False
DE40,Asia,True,Z-score midline,-27.1,-36.6,-0.8365563371206312,-1.129814093675834,True,stopcap,False,False,False
DE40,Asia,True,Z-score midline,7.5,7.5,0.22702402416747275,0.22702402416747275,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,10.6,-29.2,0.3862716959029604,-1.0640692000345702,True,stopcap,True,False,False
DE40,Overlap,True,Z-score midline,-13.8,-13.8,-0.19324824040783395,-0.19324824040783395,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,16.5,16.5,0.4292431641780885,0.4292431641780885,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,34.5,34.5,0.9156416908864868,0.9156416908864868,False,Z-score midline,False,False,False
DE40,London,True,Z-score midline,25.2,25.2,0.40470671238160894,0.40470671238160894,False,Z-score midline,False,False,False
DE40,Overlap,True,Z-score midline,-41.6,-80.1,-0.5423150377932424,-1.0442171761355459,True,stopcap,False,False,False
DE40,Asia,True,Z-score midline,10.0,10.0,0.24683899040173857,0.24683899040173857,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,-73.3,-53.8,-1.7101688651780496,-1.2552126186436434,True,stopcap,False,True,False
DE40,Asia,True,Z-score midline,21.0,21.0,0.38332913223536713,0.38332913223536713,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,1.7,-35.0,0.05044988410863011,-1.0386740845894435,True,stopcap,True,False,False
DE40,Asia,True,Z-score midline,40.6,40.6,0.7545628772014586,0.7545628772014586,False,Z-score midline,False,False,False
DE40,London,True,Z-score midline,52.5,52.5,0.7941858873936173,0.7941858873936173,False,Z-score midline,False,False,False
DE40,London,True,Z-score midline,54.0,54.0,0.8572570119434673,0.8572570119434673,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,19.0,19.0,0.40190426813177793,0.40190426813177793,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,29.6,29.6,0.5084229218201067,0.5084229218201067,False,Z-score midline,False,False,False
DE40,London,True,Z-score midline,-32.0,-69.5,-0.4649651454819521,-1.0098461753436148,True,stopcap,False,False,False
DE40,Overlap,True,Z-score midline,42.7,42.7,0.585201040037163,0.585201040037163,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,9.5,9.5,0.2472682811026934,0.2472682811026934,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,4.0,-56.2,0.1197051239107359,-1.6818569909458394,True,stopcap,True,False,False
DE40,Overlap,True,Z-score midline,20.6,20.6,0.2770846867072026,0.2770846867072026,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,9.7,9.7,0.3417116728075998,0.3417116728075998,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,30.4,30.4,0.6869673164328629,0.6869673164328629,False,Z-score midline,False,False,False
DE40,London,True,Z-score midline,27.0,27.0,0.3500032287002051,0.3500032287002051,False,Z-score midline,False,False,False
DE40,NY,True,Session close (no bar at threshold),-3.0,-3.0,-0.031073809155261478,-0.031073809155261478,False,Session close (no bar at threshold),False,False,False
DE40,NY,True,Time exit: -60.0 min remaining <= 30 min threshold,-7.0,-7.0,-0.12954772155851993,-0.12954772155851993,False,Time exit: -60.0 min remaining <= 30 min threshold,False,False,False
DE40,Asia,True,Z-score midline,17.5,17.5,0.6043294652815064,0.6043294652815064,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,22.7,22.7,0.7210358160056044,0.7210358160056044,False,Z-score midline,False,False,False
DE40,London,True,Z-score midline,-7.1,-7.1,-0.13000900627190076,-0.13000900627190076,False,Z-score midline,False,False,False
DE40,Overlap,True,Z-score midline,-38.9,-67.5,-0.6917498614167311,-1.2003371631267186,True,stopcap,False,False,False
DE40,Asia,True,Z-score midline,12.6,12.6,0.4690421032095673,0.4690421032095673,False,Z-score midline,False,False,False
DE40,London,True,Z-score midline,-35.8,-58.3,-0.7175756798831747,-1.1685659814857288,True,stopcap,False,False,False
DE40,Overlap,True,Session close (no bar at threshold),-86.0,-76.5,-1.1943203716187867,-1.0623896328934554,True,stopcap,False,True,False
DE40,Asia,True,Z-score midline,13.5,13.5,0.3717826330762658,0.3717826330762658,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,22.0,22.0,0.3808894875932965,0.3808894875932965,False,Z-score midline,False,False,False
DE40,Overlap,True,Z-score midline,31.2,31.2,0.519091958569998,0.519091958569998,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,26.0,26.0,0.7790815122711275,0.7790815122711275,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,21.5,21.5,0.5378457280057164,0.5378457280057164,False,Z-score midline,False,False,False
DE40,Overlap,True,Z-score midline,4.3,4.3,0.06310708511538264,0.06310708511538264,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,14.0,14.0,0.3677640348472471,0.3677640348472471,False,Z-score midline,False,False,False
DE40,Asia,True,Z-score midline,19.3,19.3,0.4035825552054083,0.4035825552054083,False,Z-score midline,False,False,False
DE40,London,True,Z-score midline,-23.5,-23.5,-0.39282190518959903,-0.39282190518959903,False,Z-score midline,False,False,False
